0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
6.0E-5,3.0E-5,1.9E-4,1.6E-4,2.9E-4,4.2E-4,1.4E-4,0.0,5.0E-5,4.0E-5,5.3E-4,2.6E-4,8.0E-5,1.4E-4,1.3E-4,0.0,1.5E-4,1.6E-4,0.00117,4.2E-4,3.0E-5,1.9E-4,0.00124,1.1E-4,0.0,1.1E-4,0.00254,1.1E-4,0.0,3.3E-4,5.0E-5,6.2E-4,3.0E-5,8.0E-5,3.0E-5,9.0E-5,1.1E-4,3.0E-5,1.6E-4,9.0E-5,sports
1.9E-4,4.0E-5,1.1E-4,1.0E-4,9.0E-5,2.1E-4,4.3E-4,0.0,3.4E-4,1.5E-4,5.3E-4,1.0E-4,0.0,5.0E-5,3.0E-5,0.0,2.2E-4,1.8E-4,0.00207,4.5E-4,1.1E-4,3.4E-4,2.7E-4,6.0E-5,0.0,5.0E-5,0.00343,2.2E-4,0.0,2.1E-4,1.6E-4,0.0029,2.8E-4,6.0E-5,3.7E-4,7.0E-5,9.0E-5,5.0E-5,4.0E-5,4.0E-5,sports
1.0E-4,1.3E-4,1.0E-4,6.7E-4,8.4E-4,8.3E-4,1.0E-4,2.0E-5,3.4E-4,3.2E-4,6.6E-4,6.5E-4,1.8E-4,4.0E-5,5.9E-4,0.0,3.8E-4,6.2E-4,0.00197,5.6E-4,1.3E-4,5.5E-4,0.00306,7.2E-4,3.8E-4,3.7E-4,0.00444,0.00153,0.0,0.00114,2.5E-4,8.0E-4,2.1E-4,8.0E-5,2.6E-4,2.8E-4,6.0E-4,6.0E-5,1.3E-4,8.2E-4,sports
3.0E-5,1.3E-4,3.2E-4,2.4E-4,2.0E-5,1.5E-4,3.7E-4,3.0E-4,5.5E-4,9.0E-5,3.0E-4,1.8E-4,1.5E-4,0.0,1.0E-4,0.0,3.2E-4,8.0E-5,0.00202,7.0E-5,3.2E-4,6.0E-5,1.6E-4,0.0,0.0,1.9E-4,0.00189,5.8E-4,0.0,6.1E-4,1.0E-4,0.0022,0.00125,4.7E-4,7.0E-4,5.2E-4,9.6E-4,8.0E-5,1.5E-4,0.0,sports
7.0E-5,3.0E-4,4.9E-4,3.6E-4,4.5E-4,4.3E-4,0.0016,0.00109,8.8E-4,4.5E-4,0.00214,7.1E-4,4.0E-5,4.2E-4,5.4E-4,0.0,5.5E-4,3.1E-4,0.00305,0.00105,3.0E-4,0.00108,0.00112,2.5E-4,0.00353,3.1E-4,0.00552,3.7E-4,0.0,6.0E-4,7.8E-4,0.00148,7.8E-4,1.4E-4,6.4E-4,4.0E-4,3.8E-4,4.2E-4,3.2E-4,5.9E-4,sports
0.0,0.0,0.0,3.0E-5,1.8E-4,1.5E-4,1.8E-4,0.0,2.1E-4,6.0E-5,2.0E-4,0.0,1.2E-4,0.0,2.5E-4,0.0042,0.0,4.0E-5,0.00301,1.1E-4,5.0E-5,1.0E-5,4.0E-5,1.7E-4,0.00204,1.0E-5,0.00595,1.0E-4,0.0,2.9E-4,1.3E-4,3.0E-4,3.6E-4,5.0E-5,9.1E-4,1.8E-4,3.0E-5,1.1E-4,3.3E-4,5.0E-5,sports
5.0E-5,6.1E-4,1.0E-4,5.0E-5,8.0E-5,1.5E-4,0.0,2.9E-4,0.0133,0.0,4.0E-4,0.0,9.4E-4,4.3E-4,7.0E-5,0.0,2.0E-5,4.0E-5,6.9E-4,0.0,1.0E-4,1.0E-5,7.0E-5,0.0,7.1E-4,4.0E-5,0.00178,1.0E-5,0.0,0.00143,1.4E-4,2.9E-4,4.0E-4,0.0,2.5E-4,0.0,3.0E-5,4.0E-5,6.0E-5,0.0,sports
0.0,0.00247,0.00276,0.00146,5.4E-4,0.00234,8.3E-4,0.0,0.0033,4.5E-4,0.0,7.4E-4,0.00698,0.00154,0.00217,0.00452,0.00683,0.00354,0.00425,0.00135,0.005,0.00226,0.00105,0.00242,0.00153,0.00542,0.01059,0.00192,0.0,0.00103,0.0021,0.00123,0.00356,0.00661,0.00395,0.0,0.0057,0.00269,0.00518,0.0,sports
2.0E-5,0.00195,0.0021,0.0011,4.6E-4,0.00173,9.1E-4,1.5E-4,0.00728,3.6E-4,6.5E-4,5.9E-4,0.00504,0.00117,0.00166,0.00327,0.00548,0.00262,0.00208,0.00141,0.00369,0.00175,9.0E-4,0.00175,0.00228,0.00432,0.00701,0.00147,0.0,0.00189,0.00226,0.00122,0.00267,0.00494,0.00355,4.0E-5,0.00443,0.00216,0.0039,0.0,sports
1.4E-4,4.9E-4,3.3E-4,5.5E-4,2.7E-4,6.3E-4,2.6E-4,7.9E-4,0.00208,1.6E-4,0.00202,3.4E-4,1.6E-4,0.00108,3.3E-4,0.0181,6.0E-5,2.4E-4,0.00323,8.2E-4,5.0E-5,4.6E-4,3.1E-4,0.0,1.9E-4,3.0E-4,0.00479,6.4E-4,0.0,2.6E-4,9.5E-4,0.00115,7.5E-4,1.4E-4,8.8E-4,0.00198,2.1E-4,6.4E-4,2.5E-4,1.9E-4,sports
3.0E-5,4.8E-4,5.6E-4,0.00176,0.00167,8.5E-4,0.00103,1.1E-4,0.00169,7.0E-4,0.00186,8.9E-4,0.0,2.5E-4,0.00159,0.0,0.0011,0.00106,0.00349,0.00143,7.7E-4,0.00262,0.00124,1.0E-4,5.5E-4,6.6E-4,0.0036,0.00213,0.0,2.8E-4,0.00289,0.00167,7.7E-4,6.2E-4,0.00164,0.00217,8.6E-4,0.00111,0.00114,4.1E-4,sports
1.1E-4,1.0E-4,4.5E-4,3.4E-4,3.0E-4,1.8E-4,3.4E-4,1.8E-4,3.2E-4,6.7E-4,0.0,1.9E-4,2.8E-4,2.7E-4,0.00341,0.00392,1.0E-4,5.4E-4,0.00117,4.3E-4,1.4E-4,2.6E-4,6.8E-4,6.5E-4,8.0E-4,1.4E-4,0.00276,3.3E-4,0.0,9.0E-5,8.5E-4,5.9E-4,5.8E-4,7.0E-5,3.1E-4,4.2E-4,4.1E-4,3.3E-4,4.4E-4,5.6E-4,sports
3.0E-4,2.5E-4,4.2E-4,0.001,2.4E-4,1.4E-4,5.1E-4,8.0E-5,7.6E-4,4.5E-4,0.00144,5.1E-4,3.4E-4,1.8E-4,8.2E-4,0.02768,2.8E-4,2.9E-4,0.00227,8.5E-4,8.0E-5,7.0E-4,4.2E-4,7.0E-5,7.0E-5,3.0E-4,0.006,8.3E-4,0.0,1.6E-4,0.00189,0.00259,5.1E-4,2.0E-4,9.9E-4,0.00142,3.0E-4,8.2E-4,3.8E-4,4.1E-4,sports
0.00103,5.7E-4,2.1E-4,0.00198,0.00355,0.00138,0.00264,0.0,4.6E-4,2.5E-4,0.00272,1.3E-4,3.3E-4,2.7E-4,3.6E-4,0.0,7.5E-4,0.00161,9.1E-4,2.9E-4,1.0E-4,9.7E-4,0.00454,1.6E-4,3.3E-4,3.9E-4,0.00137,6.8E-4,0.0,1.3E-4,3.8E-4,3.3E-4,0.02167,1.7E-4,0.0013,1.3E-4,0.00416,6.8E-4,1.6E-4,9.0E-5,sports
0.0,6.9E-4,0.00208,3.8E-4,0.00159,1.2E-4,0.00245,0.00468,0.00291,0.00208,0.00516,8.2E-4,0.0,8.5E-4,0.00115,0.0,0.00279,9.0E-5,0.00234,9.5E-4,0.00169,5.4E-4,1.6E-4,0.0,0.03592,9.3E-4,0.003,8.7E-4,0.0,0.00407,0.00174,0.00322,0.00293,2.3E-4,0.00293,4.6E-4,6.2E-4,9.4E-4,8.5E-4,0.00135,sports
0.0,1.9E-4,8.3E-4,0.00381,5.5E-4,3.7E-4,0.00108,4.8E-4,0.00464,0.00116,0.00791,0.0029,1.5E-4,3.7E-4,0.00325,0.00535,5.2E-4,0.00119,0.00409,0.00277,2.6E-4,0.00343,0.00104,1.1E-4,0.00102,0.00135,0.01356,0.00417,0.0,3.0E-4,0.00845,0.00387,0.00138,0.00118,0.00514,0.00877,6.9E-4,0.00452,0.00186,7.6E-4,sports
0.0,3.2E-4,0.0,8.0E-5,0.0,0.0,0.00143,0.0,4.2E-4,2.4E-4,4.3E-4,0.0,0.0,0.00268,2.1E-4,0.0,0.0,0.0,8.4E-4,4.2E-4,0.0,1.0E-5,4.0E-5,0.0,0.00124,0.0,0.00342,1.0E-5,0.0,5.9E-4,1.8E-4,0.00135,4.5E-4,0.0,8.5E-4,3.5E-4,1.3E-4,5.5E-4,2.0E-5,9.3E-4,sports
7.0E-5,3.1E-4,4.5E-4,1.6E-4,2.1E-4,9.0E-5,4.5E-4,9.8E-4,9.8E-4,3.5E-4,0.00226,2.9E-4,1.1E-4,4.4E-4,3.8E-4,0.00256,4.0E-4,7.0E-5,0.00182,5.0E-4,1.9E-4,3.5E-4,9.0E-5,0.0,0.00329,1.8E-4,0.00189,2.0E-4,0.0,0.00102,7.8E-4,8.9E-4,5.5E-4,8.0E-5,6.6E-4,5.5E-4,2.2E-4,3.9E-4,3.1E-4,5.1E-4,sports
9.0E-5,1.3E-4,1.0E-4,4.9E-4,2.2E-4,4.3E-4,3.3E-4,1.8E-4,4.1E-4,2.5E-4,0.0,2.6E-4,2.3E-4,0.0,0.00145,0.0,4.9E-4,3.3E-4,4.2E-4,3.3E-4,2.6E-4,1.4E-4,4.7E-4,1.1E-4,5.6E-4,3.5E-4,0.002,0.00104,0.0,4.9E-4,4.2E-4,4.2E-4,0.00103,4.7E-4,7.5E-4,1.7E-4,0.00107,4.2E-4,6.2E-4,1.3E-4,sports
0.0,1.4E-4,1.1E-4,1.9E-4,3.0E-5,3.0E-5,5.0E-5,0.0,6.2E-4,4.0E-5,6.0E-5,1.0E-4,0.0,0.0,2.9E-4,0.0,4.0E-5,1.5E-4,4.4E-4,2.0E-5,0.0,7.0E-5,1.2E-4,0.0,5.0E-4,1.6E-4,0.0016,1.6E-4,0.0,2.0E-4,1.4E-4,1.2E-4,9.1E-4,0.0,0.00177,0.0,5.9E-4,6.0E-5,5.0E-5,2.1E-4,sports
1.0E-5,3.0E-5,5.2E-4,0.00172,3.4E-4,1.8E-4,4.9E-4,0.00648,0.00166,0.00243,0.0035,0.00119,1.3E-4,1.9E-4,0.00391,0.00905,2.8E-4,7.6E-4,0.00138,0.00137,8.0E-4,0.00142,8.5E-4,0.0,1.1E-4,5.9E-4,0.00514,0.00182,0.0,2.1E-4,0.00482,0.0018,5.6E-4,5.7E-4,0.00179,0.00386,3.5E-4,0.00182,7.6E-4,4.5E-4,sports
0.0,0.0,9.0E-5,3.0E-5,3.0E-5,0.0,2.7E-4,8.0E-5,1.8E-4,6.0E-5,1.3E-4,1.1E-4,5.3E-4,0.0,1.3E-4,0.03114,0.0,1.0E-5,0.00478,7.0E-5,4.0E-5,2.0E-5,4.0E-5,1.4E-4,6.6E-4,1.0E-5,0.00864,6.0E-5,0.0,2.0E-4,9.0E-5,0.00147,2.9E-4,0.0,3.5E-4,7.0E-5,8.0E-5,4.0E-5,4.0E-5,0.0,sports
1.5E-4,8.0E-5,3.2E-4,4.2E-4,1.8E-4,1.9E-4,3.1E-4,2.6E-4,2.8E-4,2.6E-4,3.1E-4,2.2E-4,9.0E-5,1.1E-4,3.9E-4,0.0,1.5E-4,3.1E-4,9.2E-4,1.6E-4,1.2E-4,2.8E-4,4.7E-4,1.3E-4,6.7E-4,2.4E-4,0.00221,5.5E-4,0.0,3.0E-4,9.3E-4,3.4E-4,6.2E-4,1.4E-4,5.4E-4,7.0E-5,2.1E-4,2.4E-4,2.3E-4,2.7E-4,sports
4.9E-4,2.5E-4,0.00134,0.00105,6.6E-4,3.8E-4,0.001,0.00102,5.4E-4,0.00155,2.3E-4,3.4E-4,3.4E-4,6.5E-4,0.00377,0.0,3.8E-4,7.7E-4,4.9E-4,5.4E-4,2.1E-4,6.4E-4,9.9E-4,7.8E-4,1.7E-4,3.4E-4,0.0011,9.0E-4,0.0,4.3E-4,0.00222,0.00159,8.9E-4,2.0E-4,9.2E-4,1.5E-4,5.6E-4,9.8E-4,6.9E-4,8.2E-4,sports
3.5E-4,1.2E-4,7.8E-4,3.7E-4,1.4E-4,1.4E-4,6.2E-4,3.6E-4,7.1E-4,3.1E-4,4.4E-4,4.0E-5,4.5E-4,4.0E-5,4.6E-4,0.02206,1.6E-4,1.1E-4,0.00441,2.6E-4,1.5E-4,2.4E-4,2.7E-4,1.0E-4,8.3E-4,1.0E-4,0.01292,2.5E-4,0.0,1.7E-4,7.3E-4,0.00261,8.2E-4,6.0E-5,7.4E-4,0.0,2.1E-4,1.0E-4,2.3E-4,3.2E-4,sports
1.9E-4,2.8E-4,0.00478,0.00191,7.9E-4,0.00113,0.00107,0.00119,0.00194,7.5E-4,0.00354,0.00164,2.2E-4,7.0E-4,0.0016,0.0,8.3E-4,0.00216,0.00286,9.0E-4,2.2E-4,0.00199,0.0014,2.1E-4,0.00365,8.8E-4,0.00781,0.0022,0.0,0.00148,0.00224,0.00317,0.00168,4.0E-4,0.0025,0.00152,9.1E-4,0.00165,0.00269,0.00142,sports
0.0,0.00179,0.00184,0.00101,4.1E-4,0.00224,5.7E-4,0.0,0.00205,3.3E-4,0.00103,5.8E-4,0.0045,0.00115,0.00139,0.01176,0.00454,0.00261,0.00154,0.00129,0.00332,0.00197,7.4E-4,0.00176,3.5E-4,0.00397,0.01367,0.00158,0.0,7.0E-4,0.00134,0.00155,0.00229,0.00465,0.00225,1.0E-4,0.0038,0.00181,0.00339,1.4E-4,sports
2.0E-5,0.00181,0.00206,0.00103,4.0E-4,0.0016,8.1E-4,0.0,0.00222,3.9E-4,9.1E-4,5.6E-4,0.00491,0.00111,0.00137,0.0,0.00471,0.00244,0.0016,0.00106,0.00349,0.00167,7.5E-4,0.00172,0.0,0.00376,0.00844,0.00135,0.0,8.8E-4,0.00139,0.00137,0.0021,0.00462,0.00249,0.0,0.00399,0.002,0.00363,1.5E-4,sports
9.5E-4,2.4E-4,9.3E-4,0.00759,0.00482,0.00361,2.6E-4,2.2E-4,7.1E-4,3.0E-5,0.00102,0.0,4.1E-4,0.0,3.2E-4,0.0049,0.00347,7.5E-4,0.0023,0.00118,5.9E-4,3.6E-4,0.00864,0.00121,0.0,6.5E-4,0.00768,5.0E-4,0.0,1.1E-4,9.0E-5,0.00146,0.00666,8.7E-4,3.3E-4,3.7E-4,0.00123,5.0E-5,4.2E-4,6.0E-5,sports
2.3E-4,3.1E-4,5.8E-4,9.5E-4,9.4E-4,8.7E-4,2.2E-4,8.0E-5,6.6E-4,4.5E-4,6.3E-4,2.4E-4,1.5E-4,2.5E-4,8.1E-4,0.0,7.9E-4,0.00123,7.3E-4,6.2E-4,4.5E-4,0.00184,0.00106,2.3E-4,0.0,5.5E-4,0.00374,0.00145,0.0,3.8E-4,7.3E-4,6.6E-4,7.6E-4,4.7E-4,8.0E-4,2.8E-4,6.3E-4,6.0E-5,5.9E-4,5.2E-4,sports
1.8E-4,4.0E-4,8.9E-4,0.0021,5.3E-4,3.5E-4,0.0011,0.00113,0.00266,9.9E-4,0.0058,0.00173,1.4E-4,6.1E-4,0.00169,0.0,6.5E-4,8.1E-4,0.00672,0.00177,5.0E-4,0.00174,7.1E-4,5.0E-5,0.00292,9.0E-4,0.01397,0.00228,0.0,0.00105,0.00475,0.00466,0.00126,7.1E-4,0.00268,0.00447,6.7E-4,0.00247,0.00109,0.00248,sports
1.7E-4,2.1E-4,9.4E-4,0.00419,8.8E-4,7.9E-4,0.00186,5.0E-4,0.0042,0.00137,0.01074,0.00298,1.7E-4,6.7E-4,0.00296,0.0,6.8E-4,0.00159,0.0071,0.00357,5.4E-4,0.00341,0.00141,7.1E-4,7.0E-5,0.0015,0.02001,0.00456,0.0,0.00292,0.00897,0.00559,0.0016,0.00143,0.00459,0.00941,9.4E-4,0.00452,0.00186,5.5E-4,sports
9.0E-5,2.9E-4,6.1E-4,7.2E-4,5.3E-4,1.5E-4,5.6E-4,0.001,0.00131,5.0E-4,0.00401,6.6E-4,0.0,7.3E-4,7.1E-4,0.0,4.1E-4,3.9E-4,0.00305,8.5E-4,2.6E-4,6.3E-4,2.2E-4,0.0,0.00305,3.5E-4,0.01532,0.001,0.0,5.5E-4,0.00217,0.00125,5.9E-4,2.4E-4,0.00107,0.00219,3.3E-4,9.8E-4,4.7E-4,6.3E-4,sports
4.0E-5,6.3E-4,9.0E-4,0.00172,0.00108,7.8E-4,0.00103,0.00133,0.00199,8.4E-4,0.00361,0.00102,0.0,5.9E-4,0.00167,0.0,0.00117,7.2E-4,0.00182,0.00164,6.3E-4,0.00209,8.4E-4,3.6E-4,0.00402,7.8E-4,0.00604,0.00188,0.0,9.8E-4,0.00287,0.00206,0.00121,5.9E-4,0.00187,0.00198,9.0E-4,0.00142,0.00111,9.4E-4,sports
2.4E-4,1.1E-4,3.2E-4,9.3E-4,1.9E-4,1.4E-4,9.5E-4,7.0E-5,7.2E-4,4.9E-4,0.0031,4.4E-4,1.2E-4,2.5E-4,9.2E-4,0.0,2.3E-4,3.1E-4,0.00312,8.2E-4,1.1E-4,6.4E-4,4.5E-4,6.0E-5,0.0,3.4E-4,0.01133,7.2E-4,0.0,0.0011,0.00177,0.00346,4.8E-4,3.2E-4,0.00102,0.00127,3.1E-4,7.7E-4,3.7E-4,2.4E-4,sports
5.2E-4,2.4E-4,4.9E-4,8.0E-4,2.5E-4,1.5E-4,9.7E-4,0.0,3.0E-4,6.0E-4,0.00118,0.0,2.8E-4,1.1E-4,7.9E-4,0.0,3.2E-4,1.1E-4,0.00147,4.4E-4,8.0E-5,4.6E-4,5.6E-4,1.3E-4,0.0,1.8E-4,0.00493,4.6E-4,0.0,3.0E-4,0.00123,0.00288,6.0E-4,8.0E-5,5.5E-4,0.0,4.0E-4,2.7E-4,2.3E-4,3.1E-4,sports
2.0E-5,3.6E-4,7.0E-4,3.1E-4,3.3E-4,1.9E-4,0.0012,0.00115,8.8E-4,5.7E-4,0.00884,3.8E-4,1.4E-4,6.7E-4,4.4E-4,0.0,4.6E-4,1.8E-4,0.00363,7.3E-4,2.8E-4,3.8E-4,0.00162,0.0,0.00377,1.9E-4,0.00909,3.3E-4,0.0,0.00122,0.00125,0.00329,6.7E-4,2.7E-4,7.7E-4,2.8E-4,3.0E-4,5.5E-4,3.9E-4,6.6E-4,sports
1.0E-4,3.3E-4,5.5E-4,0.0019,0.0012,0.00154,3.6E-4,1.0E-4,0.00137,5.7E-4,0.00232,0.00112,2.5E-4,8.0E-5,0.00161,0.0,0.00114,0.00176,0.00105,0.00168,3.8E-4,0.00286,0.0014,4.7E-4,3.0E-5,8.3E-4,0.00636,0.00252,0.0,3.6E-4,0.00275,0.00126,0.00111,5.7E-4,0.00164,0.0022,7.0E-4,9.3E-4,8.8E-4,6.9E-4,sports
1.3E-4,9.4E-4,0.00103,0.00253,5.9E-4,2.1E-4,0.00183,0.00137,0.00192,8.2E-4,0.00415,9.1E-4,0.0,0.00107,0.00172,0.0,8.0E-4,4.8E-4,0.00293,0.0022,3.1E-4,0.00144,4.0E-4,3.0E-4,0.0045,8.6E-4,0.008,0.0016,0.0,7.5E-4,0.00322,0.00274,0.00114,9.1E-4,0.00187,0.00274,0.0011,0.00228,8.9E-4,8.3E-4,sports
9.0E-5,5.2E-4,5.4E-4,9.5E-4,0.00101,7.7E-4,2.0E-4,2.6E-4,6.8E-4,3.9E-4,0.00332,2.2E-4,5.0E-5,2.8E-4,0.00104,0.0,0.00103,0.00101,0.00141,5.0E-4,4.0E-4,0.00143,7.7E-4,4.0E-4,1.6E-4,3.7E-4,0.01811,9.2E-4,0.0,7.0E-5,0.00104,4.2E-4,4.9E-4,3.1E-4,5.2E-4,7.0E-5,5.5E-4,1.2E-4,0.00102,0.00301,sports
6.0E-5,2.6E-4,8.4E-4,0.00231,5.7E-4,3.5E-4,0.0018,0.00127,0.00375,0.00122,0.00731,0.00185,4.0E-5,7.3E-4,0.00187,0.0,6.3E-4,8.9E-4,0.00523,0.00205,4.2E-4,0.0019,9.6E-4,1.1E-4,0.00555,8.8E-4,0.0142,0.00263,0.0,0.00225,0.00555,0.00591,0.0013,8.8E-4,0.00342,0.00459,6.4E-4,0.0026,0.00147,8.8E-4,sports
0.00173,2.7E-4,7.6E-4,4.2E-4,2.1E-4,2.2E-4,7.1E-4,7.9E-4,0.00103,4.5E-4,0.00185,4.1E-4,0.0,4.2E-4,8.0E-4,0.0,3.3E-4,2.5E-4,0.01111,3.7E-4,3.8E-4,4.2E-4,1.6E-4,4.2E-4,0.00258,1.9E-4,0.01325,4.6E-4,0.0,0.00108,8.1E-4,0.00652,8.7E-4,9.0E-5,6.9E-4,5.6E-4,2.2E-4,3.4E-4,4.2E-4,0.00484,sports
7.0E-5,0.00357,2.2E-4,0.00162,3.7E-4,1.7E-4,0.00137,2.6E-4,9.0E-4,5.7E-4,0.00186,5.4E-4,5.0E-5,6.0E-5,8.1E-4,0.0,6.8E-4,2.9E-4,0.00116,6.2E-4,4.0E-5,6.5E-4,4.2E-4,0.0,6.4E-4,5.2E-4,0.00691,0.0011,0.0,1.9E-4,0.00165,9.1E-4,7.1E-4,1.9E-4,0.00106,0.00141,0.00261,0.00101,3.7E-4,3.1E-4,sports
6.0E-5,0.00303,0.00461,0.00169,0.00208,6.2E-4,0.00517,0.01112,0.00778,0.00403,0.01779,0.00387,0.0,0.00372,0.00407,0.0,0.0034,4.6E-4,0.00754,0.00354,0.00231,0.00241,7.5E-4,2.8E-4,0.03551,0.00177,0.01739,0.00243,0.0,0.00566,0.00752,0.00918,0.00542,9.9E-4,0.00629,0.00213,0.00231,0.00414,0.00302,0.00593,sports
7.0E-4,0.0,2.2E-4,4.0E-5,2.0E-5,0.0,1.7E-4,0.0,2.1E-4,1.3E-4,6.0E-4,1.6E-4,0.0,0.0,2.0E-5,0.0,0.0,8.0E-5,0.00527,1.6E-4,2.4E-4,2.0E-5,1.4E-4,0.0,0.0,8.0E-5,0.00439,2.1E-4,0.0,4.5E-4,3.0E-5,0.01351,7.3E-4,0.0,4.6E-4,5.0E-5,0.0,0.0,1.4E-4,6.0E-5,sports
0.0,2.6E-4,3.5E-4,1.4E-4,1.7E-4,9.0E-5,0.00274,8.3E-4,6.2E-4,9.2E-4,0.01223,2.7E-4,0.0,5.2E-4,3.4E-4,0.0,2.6E-4,5.0E-5,0.0286,0.00523,0.00188,1.9E-4,5.4E-4,1.5E-4,0.00268,1.3E-4,0.03976,1.9E-4,0.0,0.0493,5.6E-4,9.3E-4,4.3E-4,9.0E-5,5.5E-4,2.3E-4,1.8E-4,3.7E-4,2.3E-4,5.3E-4,sports
0.0,0.00189,0.00215,0.00127,5.6E-4,0.00189,9.1E-4,0.0,0.00238,3.9E-4,0.02744,5.7E-4,0.00529,0.00118,0.00166,0.00346,0.00538,0.00286,0.01439,0.00198,0.00386,0.00189,9.4E-4,0.00207,0.0,0.00418,0.03264,0.0016,0.0,0.01505,0.0015,0.00154,0.00234,0.00506,0.0031,0.00187,0.0044,0.00207,0.00399,4.0E-5,sports
4.0E-5,2.9E-4,0.00359,0.002,0.00163,0.00151,0.00136,0.0,0.00107,0.0026,0.00558,6.8E-4,4.9E-4,0.00159,0.00149,0.0,0.00196,0.0038,0.01537,0.00167,6.7E-4,0.00228,0.00152,2.1E-4,0.0,0.00184,0.01175,0.00506,0.0,0.01085,0.00283,0.00193,0.00198,0.00155,0.00194,0.00168,0.00326,0.00287,0.00234,9.8E-4,sports
1.3E-4,0.0,1.5E-4,3.0E-4,1.9E-4,2.3E-4,6.4E-4,1.2E-4,1.2E-4,2.7E-4,0.00248,1.8E-4,1.5E-4,6.0E-5,3.6E-4,0.0,1.2E-4,3.2E-4,0.00702,0.00109,2.2E-4,2.6E-4,4.9E-4,3.8E-4,5.2E-4,3.0E-4,0.01418,4.6E-4,0.0,0.00856,9.8E-4,4.2E-4,4.4E-4,1.6E-4,3.9E-4,1.2E-4,1.7E-4,2.3E-4,2.3E-4,2.2E-4,sports
4.0E-5,2.1E-4,2.1E-4,0.00107,1.6E-4,1.0E-4,6.4E-4,8.0E-5,0.00122,3.1E-4,0.00315,5.1E-4,0.0,2.4E-4,6.3E-4,0.0,3.2E-4,3.3E-4,0.00349,0.00147,4.0E-5,7.6E-4,3.4E-4,7.0E-5,1.0E-4,4.5E-4,0.00718,8.1E-4,0.0,0.00377,0.00245,0.0017,4.1E-4,3.5E-4,0.00114,0.00194,3.5E-4,0.00105,4.3E-4,3.3E-4,sports
1.0E-4,3.6E-4,0.00168,0.00351,9.1E-4,5.4E-4,0.00167,0.00173,0.00319,0.00185,0.00781,0.00174,1.7E-4,0.001,0.00217,0.0,7.1E-4,0.00196,0.01012,0.00233,3.9E-4,0.0027,0.00105,1.2E-4,0.0,0.00132,0.0176,0.00423,0.0,0.00441,0.00751,0.00685,0.00166,0.00127,0.00364,0.00571,0.00207,0.00378,0.00178,6.9E-4,sports
0.0,2.0E-4,5.9E-4,6.7E-4,3.2E-4,1.8E-4,7.6E-4,7.6E-4,0.001,7.0E-4,0.00464,5.3E-4,6.0E-5,5.9E-4,8.0E-4,0.0,4.2E-4,5.4E-4,0.00849,0.00143,2.2E-4,5.7E-4,3.5E-4,0.0,0.00321,7.8E-4,0.02017,9.2E-4,0.0,0.0094,0.00151,0.00147,6.3E-4,2.6E-4,0.00106,0.00142,7.9E-4,9.5E-4,5.6E-4,7.7E-4,sports
9.0E-5,3.8E-4,5.5E-4,0.00132,0.00105,0.00102,5.1E-4,4.0E-5,7.4E-4,3.8E-4,0.00201,7.1E-4,1.1E-4,1.3E-4,8.9E-4,0.0,9.5E-4,9.9E-4,0.00532,0.00169,4.3E-4,0.00197,0.00144,2.4E-4,6.1E-4,7.3E-4,0.00854,0.00172,0.0,0.00971,8.0E-4,5.0E-4,8.8E-4,8.4E-4,8.2E-4,1.3E-4,0.00173,1.6E-4,8.0E-4,4.6E-4,sports
7.0E-5,3.6E-4,1.6E-4,0.00133,2.7E-4,6.1E-4,0.00113,1.3E-4,0.00121,3.9E-4,0.00391,9.7E-4,0.0,1.0E-4,0.001,0.0,1.8E-4,0.00188,0.00507,0.0016,1.4E-4,0.002,7.8E-4,0.0,0.0,0.0012,0.00902,0.00212,0.0,0.00595,0.00261,0.00104,8.0E-4,4.1E-4,0.00145,0.00254,3.5E-4,0.0012,4.3E-4,5.6E-4,sports
9.0E-5,0.0,0.00148,0.00188,4.7E-4,2.1E-4,0.00387,0.00144,0.00133,0.00199,0.01313,8.2E-4,4.0E-5,0.00106,0.00139,0.0031,2.1E-4,3.3E-4,0.02621,0.00501,3.4E-4,0.0014,0.00127,6.0E-5,2.0E-5,2.8E-4,0.0469,0.00124,0.0,0.02844,0.00223,0.00996,0.00102,9.8E-4,0.0018,0.00127,9.4E-4,7.5E-4,7.3E-4,6.9E-4,sports
5.5E-4,8.4E-4,0.00126,8.3E-4,6.1E-4,7.2E-4,1.5E-4,0.0,0.00123,4.3E-4,0.00161,5.1E-4,8.3E-4,4.7E-4,5.1E-4,0.0,7.4E-4,0.00109,0.00588,9.2E-4,8.4E-4,7.7E-4,8.3E-4,2.8E-4,0.0,8.3E-4,0.00618,8.7E-4,0.0,0.00432,6.8E-4,0.00236,0.00109,4.8E-4,9.4E-4,6.7E-4,0.00104,8.9E-4,6.4E-4,0.00106,sports
0.0,3.6E-4,5.4E-4,2.4E-4,2.5E-4,4.7E-4,0.00125,0.00129,0.00115,5.2E-4,0.00698,9.1E-4,0.0,4.4E-4,5.1E-4,0.0,4.0E-4,6.0E-5,0.00939,0.00244,2.7E-4,4.1E-4,2.3E-4,0.0,0.00419,4.7E-4,0.01379,4.8E-4,0.0,0.01536,0.00102,0.00107,0.00113,1.2E-4,0.00109,0.00182,4.9E-4,5.0E-4,3.4E-4,6.9E-4,sports
